,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,MARST,BIRTHYR,DIVINYR,WIDINYR,RACE,RACED,BPL,BPLD,HCOVPRIV,HINSCAID,HINSCARE,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,WKSWORK2,UHRSWORK,INCTOT,INCWAGE
2900491,2021,202101,1288928,2021001059490,44.0,2021012889281,250148,1,2,46.0,2,61,1,1960,1,1,1,100,16,1600,2,1,1,10,101,1,10,2,6,40,150000,150000
53516,2021,202101,24981,2021000783525,21.0,2021000249811,40002,1,1,22.0,2,59,1,1962,1,1,3,371,2,200,2,1,1,10,101,1,10,2,6,58,70400,68000
2899273,2021,202101,1288455,2021001052857,71.0,2021012884551,470148,1,1,71.0,1,33,1,1988,1,1,1,100,48,4800,2,1,1,11,115,1,10,2,6,65,65000,65000
1410776,2021,202101,617159,2021001382931,293.0,2021006171591,120224,1,1,293.0,2,61,6,1960,0,0,2,200,24,2400,2,1,1,6,63,1,10,2,6,40,45000,45000
234741,2021,202101,110595,2021000225009,104.0,2021001105951,731306,1,1,104.0,1,52,1,1969,1,1,1,100,532,53200,1,2,1,6,63,3,30,1,0,0,14400,0
3245310,2021,202101,1437625,2021001382059,94.0,2021014376251,7010155,1,1,94.0,1,74,1,1947,1,1,1,100,55,5500,1,1,2,10,101,3,30,1,0,0,25000,0
546671,2021,202101,227066,2021010104674,136.0,2021002270661,81808,3,1,136.0,2,61,4,1960,1,1,1,100,22,2200,1,2,1,6,61,3,30,1,0,0,0,0
2007764,2021,202101,887594,2021000588528,229.0,2021008875941,410636,1,2,297.0,1,4,6,2017,0,0,8,801,36,3600,2,1,1,1,12,0,0,0,0,0,9999999,999999
2853739,2021,202101,1270526,2021000795202,7.0,2021012705261,570048,1,1,7.0,2,75,1,1946,1,1,1,100,48,4800,1,1,2,6,64,3,30,1,0,0,6900,0
2543575,2021,202101,1129878,2021001223262,93.0,2021011298781,230142,1,4,49.0,1,3,6,2018,0,0,8,801,42,4200,2,1,1,0,2,0,0,0,0,0,9999999,999999
3110948,2021,202101,1378877,2021000335531,46.0,2021013788771,1150553,1,3,61.0,1,37,6,1984,0,0,1,100,6,600,2,1,1,10,101,1,10,2,6,40,75000,75000
2702535,2021,202101,1203276,2021010012155,80.0,2021012032761,70048,4,1,80.0,1,20,6,2001,0,0,2,200,48,4800,2,1,1,6,63,1,14,2,6,40,20000,20000
3087519,2021,202101,1367410,2021001365388,89.0,2021013674101,410351,1,2,318.0,2,30,6,1991,0,0,2,200,34,3400,2,1,1,7,71,1,10,2,6,40,61000,61000
1602775,2021,202101,705382,2021000423557,30.0,2021007053821,60027,1,2,36.0,1,64,1,1957,1,1,1,100,27,2700,2,1,1,6,63,1,10,2,6,40,66000,66000
2176229,2021,202101,961598,2021000744571,121.0,2021009615981,500337,1,2,92.0,2,39,1,1982,1,1,2,200,48,4800,2,1,1,10,101,1,14,2,6,45,48000,48000
289878,2021,202101,131122,2021000437152,152.0,2021001311221,290206,1,1,152.0,1,36,1,1985,1,1,6,610,521,52100,1,1,1,11,114,1,10,2,6,40,75110,75000
1762261,2021,202101,777527,2021000001996,73.0,2021007775271,40632,1,4,97.0,1,23,6,1998,0,0,8,801,53,5300,1,1,1,6,64,1,10,2,6,40,22000,22000
2455110,2021,202101,1091801,2021000200647,136.0,2021010918011,240242,1,1,136.0,1,68,6,1953,0,0,1,100,42,4200,1,2,2,0,2,3,30,1,0,0,14800,0
2984182,2021,202101,1321856,2021000861294,198.0,2021013218561,3500949,1,4,174.0,2,0,6,2021,0,0,1,100,1,100,1,2,1,0,1,0,0,0,0,0,9999999,999999
1100543,2021,202101,476159,2021001230046,189.0,2021004761591,340817,1,1,189.0,1,32,6,1989,0,0,2,200,600,60031,2,1,1,10,101,1,10,2,6,40,43000,43000
1657982,2021,202101,729766,2021000818937,34.0,2021007297661,190028,1,1,34.0,1,92,5,1929,1,1,8,865,210,21070,1,1,2,6,63,3,30,1,0,0,30000,0
3223214,2021,202101,1428048,2021000835283,123.0,2021014280481,5510155,1,5,127.0,2,8,6,2013,0,0,1,100,55,5500,2,1,1,1,14,0,0,0,0,0,9999999,999999
2116103,2021,202101,932133,2021001399700,103.0,2021009321331,390236,1,2,118.0,1,63,1,1958,1,1,1,100,430,43000,1,2,1,6,63,1,10,2,6,50,40000,0
697224,2021,202101,298950,2021000232098,102.0,2021002989501,610012,1,1,102.0,2,64,4,1957,2,1,1,100,53,5300,2,1,1,10,101,3,30,1,0,0,120000,0
1353750,2021,202101,594102,2021000031728,67.0,2021005941021,110524,1,1,66.0,1,48,1,1973,1,1,2,200,11,1100,2,1,1,6,65,1,10,2,6,99,7500,7500
1154716,2021,202101,500932,2021000778659,95.0,2021005009321,230418,1,2,59.0,2,47,1,1974,1,1,1,100,18,1800,1,2,1,6,65,1,10,2,1,30,20000,10000
857105,2021,202101,368692,2021001397702,29.0,2021003686921,861612,1,4,26.0,2,30,6,1991,0,0,6,600,500,50000,2,1,1,10,101,1,10,2,5,26,40000,40000
2208028,2021,202101,975457,2021001206703,70.0,2021009754571,220237,1,4,65.0,1,13,6,2008,0,0,1,100,37,3700,2,2,1,2,23,0,0,0,0,0,9999999,999999
2888957,2021,202101,1284399,2021000993686,56.0,2021012843991,460248,1,1,56.0,2,66,4,1955,1,1,8,830,48,4800,2,1,2,7,71,3,30,1,0,0,24800,0
2675000,2021,202101,1190905,2021000858398,202.0,2021011909051,120047,1,1,202.0,2,31,1,1990,1,1,1,100,51,5100,1,2,1,6,63,3,30,1,0,0,0,0
1589264,2021,202101,699717,2021000070114,14.0,2021006997171,240027,1,2,14.0,2,70,1,1951,1,1,1,100,27,2700,1,1,2,6,63,3,30,1,0,0,9000,0
1244311,2021,202101,541483,2021001349006,125.0,2021005414831,20020,1,3,68.0,1,23,6,1998,0,0,1,100,20,2000,2,1,1,10,101,2,20,2,0,0,0,0
3153711,2021,202101,1396396,2021001134571,220.0,2021013963961,1150753,1,4,194.0,2,11,6,2010,0,0,1,100,53,5300,2,1,1,2,22,0,0,0,0,0,9999999,999999
2222705,2021,202101,982019,2021010113784,42.0,2021009820191,50038,4,1,42.0,1,24,6,1997,0,0,7,700,27,2700,1,1,1,7,71,1,10,2,4,5,7000,2000
1775543,2021,202101,782927,2021000626915,60.0,2021007829271,41132,1,3,58.0,2,69,5,1952,1,1,6,600,515,51500,1,1,2,6,63,3,30,1,0,0,12000,0
3090350,2021,202101,1368570,2021001413207,147.0,2021013685701,5120651,1,2,137.0,1,74,1,1947,1,1,1,100,36,3600,2,1,2,11,116,3,30,1,0,0,99400,0
2700234,2021,202101,1201721,2021001389731,45.0,2021012017211,320447,1,4,46.0,2,65,4,1956,1,1,1,100,22,2200,1,1,2,6,63,1,10,2,1,35,28500,17300
2920722,2021,202101,1296852,2021001175004,35.0,2021012968521,460748,1,2,35.0,1,55,1,1966,1,1,2,200,51,5100,2,1,1,11,116,1,10,2,1,50,12000,12000
3221766,2021,202101,1427429,2021000802560,232.0,2021014274291,100055,1,1,232.0,1,55,1,1966,1,1,1,100,55,5500,2,1,1,6,64,1,10,2,6,40,25000,25000
2388137,2021,202101,1058255,2021010027614,3.0,2021010582551,130241,3,1,3.0,1,18,6,2003,0,0,1,100,41,4100,1,1,1,5,50,3,30,1,0,0,0,0
2001379,2021,202101,884958,2021000539575,37.0,2021008849581,160036,1,1,38.0,1,76,4,1945,1,1,1,100,36,3600,2,1,2,2,25,2,20,2,0,0,68300,0
73274,2021,202101,35212,2021000282030,40.0,2021000352121,10304,1,2,40.0,2,56,1,1965,1,1,1,100,20,2000,2,1,1,11,114,3,30,1,0,0,14000,0
2493915,2021,202101,1108406,2021000646437,261.0,2021011084061,230142,1,4,219.0,2,3,6,2018,0,0,4,400,42,4200,2,1,1,0,2,0,0,0,0,0,9999999,999999
3221972,2021,202101,1427520,2021000807585,33.0,2021014275201,100055,1,2,27.0,2,36,1,1985,1,1,1,100,55,5500,2,1,1,10,101,1,10,2,6,40,75000,75000
577367,2021,202101,240467,2021000757216,133.0,2021002404671,20008,1,4,175.0,1,47,6,1974,0,0,1,100,22,2200,2,1,1,6,64,1,10,2,6,40,40000,40000
580105,2021,202101,241601,2021000824502,101.0,2021002416011,81408,1,1,101.0,1,72,1,1949,1,1,1,100,25,2500,1,1,2,10,101,3,30,1,0,0,64300,0
3058431,2021,202101,1355275,2021000867878,52.0,2021013552751,5111051,1,1,52.0,1,39,6,1982,0,0,1,100,51,5100,1,1,1,2,26,1,10,2,6,40,56200,55000
2066363,2021,202101,911786,2021001028644,43.0,2021009117861,120136,1,1,42.0,1,69,1,1952,1,1,1,100,36,3600,2,1,2,8,81,3,30,1,0,0,28000,0
1912134,2021,202101,841007,2021000980180,11.0,2021008410071,40035,1,2,17.0,2,67,1,1954,1,1,8,802,48,4800,2,1,2,6,63,3,30,1,0,0,45600,0
961183,2021,202101,415461,2021000375512,196.0,2021004154611,10015,1,1,196.0,1,46,1,1975,1,1,1,100,453,45300,2,1,1,11,115,1,10,2,6,50,240000,240000
790786,2021,202101,339685,2021000911020,179.0,2021003396851,210312,2,8,152.0,2,28,4,1993,1,1,7,700,12,1200,2,1,1,10,101,1,10,2,4,36,58000,58000
1111558,2021,202101,480733,2021001359878,80.0,2021004807331,342217,1,4,108.0,2,13,6,2008,0,0,1,100,17,1700,2,1,1,2,25,0,0,0,0,0,9999999,999999
2146456,2021,202101,948587,2021000317405,52.0,2021009485871,310437,1,2,51.0,1,37,1,1984,1,1,1,100,37,3700,2,1,1,10,101,1,10,2,6,50,70000,70000
1163759,2021,202101,504824,2021000974181,107.0,2021005048241,120018,1,2,87.0,1,43,1,1978,1,1,8,826,18,1800,2,1,1,11,116,1,10,2,6,67,433100,430000
3139282,2021,202101,1390511,2021000865674,78.0,2021013905111,1161553,1,1,77.0,2,42,1,1979,1,1,1,100,53,5300,2,1,1,6,65,1,10,2,1,25,3500,3500
1327462,2021,202101,579946,2021001149700,64.0,2021005799461,230222,1,1,64.0,2,23,1,1998,1,1,7,700,12,1200,1,2,1,6,63,1,10,2,6,30,14000,14000
2485371,2021,202101,1104707,2021000547762,22.0,2021011047071,130042,1,3,20.0,1,6,6,2015,0,0,1,100,42,4200,1,1,1,1,14,0,0,0,0,0,9999999,999999
54642,2021,202101,25440,2021001061932,149.0,2021000254401,10202,1,1,149.0,1,57,1,1964,1,1,1,100,47,4700,2,1,1,7,71,1,10,2,6,40,129990,129000
2054962,2021,202101,907062,2021000943179,58.0,2021009070621,70336,1,1,58.0,2,80,5,1941,1,1,1,100,150,15000,2,1,2,7,71,3,30,1,0,0,20000,0
2327575,2021,202101,1031241,2021001132652,175.0,2021010312411,230039,1,2,179.0,1,22,6,1999,0,0,1,100,39,3900,2,1,1,6,63,1,12,2,3,40,16000,16000
1854509,2021,202101,817289,2021000721349,283.0,2021008172891,110234,1,3,181.0,1,1,6,2020,0,0,1,100,34,3400,2,1,1,0,1,0,0,0,0,0,9999999,999999
1408456,2021,202101,616223,2021001328951,75.0,2021006162231,80124,1,2,82.0,2,60,6,1961,0,0,2,200,24,2400,2,1,1,10,101,1,10,2,6,55,193000,193000
960228,2021,202101,415117,2021000279283,142.0,2021004151171,10015,1,1,143.0,2,59,4,1962,1,1,1,100,6,600,1,2,1,7,71,1,10,2,4,20,15000,15000
1591099,2021,202101,700485,2021000119820,16.0,2021007004851,260027,1,1,17.0,1,74,1,1947,1,1,8,826,27,2700,2,1,2,10,101,1,10,2,6,40,30400,25000
526631,2021,202101,218799,2021001344060,111.0,2021002187991,370406,1,5,89.0,1,9,6,2012,0,0,1,100,6,600,2,1,1,1,15,0,0,0,0,0,9999999,999999
1524080,2021,202101,670404,2021000520949,81.0,2021006704041,180226,1,2,73.0,1,44,1,1977,1,1,1,100,42,4200,2,1,1,10,101,1,10,2,2,15,4800,4800
529347,2021,202101,219786,2021001354335,91.0,2021002197861,810106,1,3,94.0,1,14,6,2007,0,0,4,400,6,600,2,1,1,2,26,0,0,0,0,0,9999999,999999
2253272,2021,202101,998873,2021000213931,76.0,2021009988731,160039,1,1,76.0,2,72,1,1949,1,1,1,100,39,3900,1,1,2,10,101,3,30,1,0,0,31500,0
497123,2021,202101,207827,2021001230457,64.0,2021002078271,830306,1,1,63.0,2,61,1,1960,1,1,1,100,434,43400,2,1,1,10,101,1,10,2,6,40,129000,120000
1806042,2021,202101,796529,2021010029305,12.0,2021007965291,50334,4,1,12.0,1,63,6,1958,0,0,2,200,34,3400,1,2,1,6,63,3,30,1,0,0,10300,0
256601,2021,202101,118753,2021000309866,41.0,2021001187531,810606,1,1,41.0,1,58,1,1963,1,1,4,400,500,50010,2,1,1,10,101,2,20,2,0,0,31000,0
1886138,2021,202101,829777,2021001220581,169.0,2021008297771,50234,1,2,106.0,1,79,1,1942,1,1,2,200,34,3400,2,1,2,6,63,3,30,1,0,0,45500,0
1965268,2021,202101,870042,2021000266709,22.0,2021008700421,20036,1,1,23.0,2,43,1,1978,1,1,1,100,36,3600,2,1,1,10,101,1,10,2,6,40,54000,54000
1509135,2021,202101,663985,2021000298019,80.0,2021006639851,310026,1,1,79.0,2,55,6,1966,0,0,1,100,26,2600,2,1,1,7,71,1,10,2,3,50,28000,28000
27966,2021,202101,13685,2021000752873,37.0,2021000136851,130401,1,1,38.0,2,36,1,1985,1,1,8,802,12,1200,2,1,1,10,101,3,30,1,0,0,0,0
2462330,2021,202101,1094869,2021000284656,19.0,2021010948691,80242,1,2,30.0,1,51,6,1970,0,0,8,837,517,51700,2,1,1,10,101,1,10,2,6,45,70000,70000
1813034,2021,202101,801015,2021000063193,88.0,2021008010151,30734,1,2,95.0,1,41,1,1980,1,1,1,100,455,45500,2,1,1,8,81,3,30,1,1,40,42000,12000
2749778,2021,202101,1229319,2021000198741,219.0,2021012293191,350148,1,1,219.0,1,30,1,1991,1,1,1,100,36,3600,1,2,1,10,101,3,30,1,0,0,45900,0
2934478,2021,202101,1302388,2021001254937,87.0,2021013023881,590448,1,2,78.0,1,38,1,1983,1,1,1,100,48,4800,1,1,1,0,2,1,10,2,6,50,38000,0
730407,2021,202101,313378,2021000470220,39.0,2021003133781,110512,1,1,39.0,2,68,1,1953,1,1,1,100,12,1200,2,1,2,10,101,3,30,1,0,0,14500,0
1252044,2021,202101,546069,2021000130021,191.0,2021005460691,10021,1,1,190.0,2,27,6,1994,0,0,1,100,13,1300,1,2,1,6,63,1,10,2,6,25,10000,10000
1997686,2021,202101,883376,2021000509842,56.0,2021008833761,310736,1,3,50.0,2,14,6,2007,0,0,4,400,42,4200,2,1,1,2,26,0,0,0,0,0,9999999,999999
1302479,2021,202101,569045,2021000304282,18.0,2021005690451,80022,1,6,25.0,1,6,6,2015,0,0,2,200,22,2200,1,2,1,1,12,0,0,0,0,0,9999999,999999
357864,2021,202101,156348,2021000698722,198.0,2021001563481,290106,1,6,130.0,2,52,6,1969,0,0,8,826,200,20000,1,1,1,2,22,1,10,2,6,40,31000,31000
1782188,2021,202101,785692,2021000956104,55.0,2021007856921,41232,1,4,64.0,1,19,6,2002,0,0,1,100,9,900,2,1,1,5,50,1,10,2,6,40,73000,73000
1108646,2021,202101,479512,2021001325085,98.0,2021004795121,310717,1,5,149.0,2,8,6,2013,0,0,1,100,535,53500,2,1,1,1,16,0,0,0,0,0,9999999,999999
2853345,2021,202101,1270370,2021000792754,47.0,2021012703701,660348,1,2,42.0,1,59,1,1962,1,1,1,100,30,3000,2,1,2,11,114,1,10,2,6,60,126000,90000
2706081,2021,202101,1206822,2021010056272,44.0,2021012068221,530948,3,1,44.0,1,59,6,1962,0,0,1,100,48,4800,1,2,2,6,63,3,30,1,0,0,4300,0
1530231,2021,202101,673086,2021000611146,128.0,2021006730861,100326,1,1,128.0,2,32,1,1989,1,1,1,100,26,2600,2,1,1,6,63,1,10,2,4,16,36000,36000
2001932,2021,202101,885172,2021000543873,20.0,2021008851721,220136,1,2,24.0,1,80,1,1941,1,1,1,100,42,4200,2,1,2,11,114,3,30,1,0,0,64890,0
627420,2021,202101,262880,2021000902231,34.0,2021002628801,50009,1,2,34.0,2,42,6,1979,0,0,1,100,12,1200,2,1,1,6,63,1,10,2,1,40,96000,96000
590329,2021,202101,245988,2021001086579,66.0,2021002459881,80308,1,1,66.0,2,27,6,1994,0,0,8,836,501,50100,2,1,1,10,101,1,10,2,6,40,39100,39100
2924381,2021,202101,1298333,2021001196566,89.0,2021012983331,210248,1,1,89.0,2,54,6,1967,0,0,8,826,300,30005,1,1,1,10,101,1,10,2,6,25,32200,30000
691946,2021,202101,296691,2021000194433,45.0,2021002966911,860912,1,3,54.0,1,26,6,1995,0,0,1,100,250,25000,2,1,1,6,65,1,10,2,6,40,43000,43000
1308045,2021,202101,571467,2021000494380,11.0,2021005714671,80022,1,2,45.0,1,14,6,2007,0,0,2,200,22,2200,2,1,1,3,30,0,0,0,0,0,9999999,999999
1944633,2021,202101,861500,2021000108910,16.0,2021008615001,240236,1,1,15.0,2,69,3,1952,1,1,1,100,36,3600,1,1,2,11,114,1,10,2,1,12,48100,5500
2909279,2021,202101,1292361,2021001110033,38.0,2021012923611,200148,1,1,37.0,1,29,6,1992,0,0,4,400,500,50000,2,1,1,10,101,1,10,2,6,60,70000,70000
1352940,2021,202101,593784,2021000011083,66.0,2021005937841,40024,1,1,66.0,2,40,1,1981,1,1,1,100,6,600,2,1,1,10,101,1,10,2,1,40,40000,40000
929540,2021,202101,402259,2021000988652,48.0,2021004022591,190013,1,1,48.0,2,79,5,1942,1,1,1,100,13,1300,1,2,2,4,40,3,30,1,0,0,14800,0
47593,2021,202101,22308,2021001353841,17.0,2021000223081,240001,1,2,37.0,2,76,5,1945,1,1,8,818,210,21070,2,1,2,6,63,3,30,1,0,0,10800,0
438468,2021,202101,186131,2021001007468,80.0,2021001861311,590106,1,2,69.0,2,24,6,1997,0,0,7,700,6,600,2,1,1,10,101,1,10,2,6,40,35000,35000
1143093,2021,202101,495941,2021000520471,154.0,2021004959411,150018,1,1,154.0,2,84,5,1937,1,1,1,100,18,1800,2,1,2,6,63,3,30,1,0,0,26700,0
648449,2021,202101,272171,2021001272219,10.0,2021002721711,30010,1,3,92.0,2,16,6,2005,0,0,6,610,34,3400,2,1,1,4,40,3,30,1,0,0,0,0
1488959,2021,202101,654981,2021010145448,167.0,2021006549811,290426,4,1,167.0,2,76,4,1945,1,1,1,100,26,2600,2,1,2,6,63,1,10,2,6,20,29700,10700
1328095,2021,202101,580228,2021001170193,10.0,2021005802281,60022,1,2,10.0,2,58,1,1963,1,1,1,100,22,2200,2,1,1,6,63,1,10,2,6,40,37000,37000
2187683,2021,202101,966564,2021000912821,44.0,2021009665641,370037,1,1,45.0,1,68,1,1953,1,1,1,100,37,3700,2,1,2,6,63,3,30,1,0,0,17600,0
913953,2021,202101,395896,2021000753945,50.0,2021003958961,420013,1,1,50.0,1,51,1,1970,1,1,1,100,13,1300,2,1,1,6,64,1,10,2,6,40,46600,46600
2366416,2021,202101,1049031,2021000573387,8.0,2021010490311,70240,1,1,8.0,2,59,4,1962,1,1,8,802,40,4000,1,2,1,4,40,3,30,1,0,0,9000,0
1123346,2021,202101,487608,2021000088912,70.0,2021004876081,20018,1,2,61.0,2,42,1,1979,1,1,8,812,18,1800,2,1,1,6,64,3,30,1,0,0,0,0
1119756,2021,202101,486077,2021000009673,63.0,2021004860771,180118,1,4,76.0,2,9,6,2012,0,0,1,100,18,1800,1,2,1,1,16,0,0,0,0,0,9999999,999999
392202,2021,202101,169030,2021000829116,46.0,2021001690301,290406,1,1,46.0,2,58,4,1963,1,1,1,100,6,600,2,1,1,7,71,1,10,2,6,48,50000,50000
931773,2021,202101,403160,2021001024819,113.0,2021004031601,20013,1,5,80.0,1,7,6,2014,0,0,9,963,13,1300,1,2,1,1,14,0,0,0,0,0,9999999,999999
1374790,2021,202101,602654,2021000534073,71.0,2021006026541,120324,1,2,40.0,2,47,1,1974,1,1,8,818,600,60014,2,1,1,11,114,1,10,2,6,40,60000,60000
2829730,2021,202101,1261020,2021000658168,196.0,2021012610201,232248,1,2,201.0,2,61,1,1960,1,1,8,826,200,20000,1,1,1,2,23,3,30,1,0,0,0,0
2080818,2021,202101,917723,2021001135497,77.0,2021009177231,410536,1,6,92.0,1,46,6,1975,0,0,2,200,300,30040,1,2,1,7,71,1,10,2,6,40,75000,75000
481394,2021,202101,201987,2021001170427,58.0,2021002019871,370706,1,2,62.0,2,62,1,1959,1,1,6,600,515,51500,2,1,1,10,101,1,10,2,6,40,82000,80000
1831708,2021,202101,808383,2021000363731,124.0,2021008083831,190434,1,3,133.0,1,32,2,1989,1,1,8,826,250,25000,1,1,1,6,63,2,20,2,0,0,36300,0
2248609,2021,202101,996830,2021000155550,105.0,2021009968301,460139,1,1,104.0,1,72,1,1949,1,1,1,100,39,3900,1,1,2,6,63,3,30,1,0,0,9000,0
37948,2021,202101,18090,2021001060788,251.0,2021000180901,270201,1,1,250.0,2,30,2,1991,1,1,2,200,1,100,2,1,1,6,63,1,10,2,6,35,17500,17500
797852,2021,202101,342739,2021000961875,15.0,2021003427391,1030312,1,2,17.0,1,50,4,1971,1,1,1,100,22,2200,2,1,1,11,115,1,10,2,6,50,145000,145000
2366097,2021,202101,1048895,2021000559520,24.0,2021010488951,30040,1,2,30.0,1,75,1,1946,1,1,1,100,5,500,2,1,2,5,50,3,30,1,0,0,5100,0
2128925,2021,202101,940980,2021000066775,89.0,2021009409801,350037,1,2,84.0,1,86,1,1935,1,1,1,100,37,3700,1,1,2,6,63,3,30,1,0,0,26800,0
1842204,2021,202101,812491,2021000530626,21.0,2021008124911,110534,1,1,21.0,2,53,5,1968,1,1,8,802,34,3400,1,2,1,6,63,2,20,2,0,0,29000,0
2248098,2021,202101,996613,2021000149353,153.0,2021009966131,460239,1,1,152.0,2,81,6,1940,0,0,1,100,39,3900,2,1,2,10,101,3,30,1,0,0,56000,0
2059532,2021,202101,908945,2021000976868,78.0,2021009089451,210036,1,1,78.0,1,68,5,1953,1,1,1,100,38,3800,1,1,2,6,65,3,30,1,0,0,29100,0
1640518,2021,202101,721199,2021001407614,196.0,2021007211991,50027,1,1,196.0,1,57,2,1964,1,1,1,100,27,2700,2,1,1,8,81,1,12,2,2,21,6700,6700
2345250,2021,202101,1038897,2021001357265,67.0,2021010388971,90739,1,2,79.0,1,60,1,1961,1,1,2,200,36,3600,2,1,1,6,64,1,10,2,6,40,40000,40000
170918,2021,202101,83510,2021010111782,20.0,2021000835101,1110606,4,1,20.0,2,19,6,2002,0,0,1,100,6,600,2,1,1,6,63,1,10,2,6,36,4000,4000
1816053,2021,202101,802217,2021000112001,256.0,2021008022171,10234,1,5,270.0,1,4,6,2017,0,0,7,700,34,3400,1,2,1,0,2,0,0,0,0,0,9999999,999999
522362,2021,202101,217212,2021001327353,45.0,2021002172121,372306,1,1,45.0,1,63,1,1958,1,1,4,400,6,600,2,2,2,6,63,1,10,2,1,15,10000,10000
89718,2021,202101,41979,2021000615099,41.0,2021000419791,90004,1,3,39.0,1,0,6,2021,0,0,1,100,48,4800,2,1,1,0,1,0,0,0,0,0,9999999,999999
2987622,2021,202101,1323037,2021001019109,86.0,2021013230371,4900249,1,4,85.0,1,8,6,2013,0,0,1,100,49,4900,1,1,1,1,15,0,0,0,0,0,9999999,999999
78120,2021,202101,37168,2021000375708,58.0,2021000371681,20404,1,4,51.0,1,18,6,2003,0,0,1,100,4,400,2,1,1,7,71,1,10,2,1,8,1000,1000
437940,2021,202101,185942,2021001005437,136.0,2021001859421,10406,1,1,135.0,2,34,6,1987,0,0,7,700,210,21050,1,2,1,3,30,3,30,1,0,0,15800,0
2080620,2021,202101,917646,2021001134177,85.0,2021009176461,401636,1,1,85.0,2,81,4,1940,1,1,1,100,300,30015,2,1,2,11,114,3,30,1,0,0,67000,0
3179339,2021,202101,1407642,2021000822895,21.0,2021014076421,90054,1,4,17.0,1,11,6,2010,0,0,1,100,54,5400,2,1,1,2,22,0,0,0,0,0,9999999,999999
2264453,2021,202101,1003745,2021000352922,40.0,2021010037451,550339,1,1,41.0,1,67,4,1954,1,1,1,100,39,3900,1,1,2,6,63,3,30,1,0,0,43000,0
1299704,2021,202101,567780,2021000203756,11.0,2021005677801,70022,1,4,21.0,2,12,6,2009,0,0,1,100,28,2800,2,1,1,2,23,0,0,0,0,0,9999999,999999
1556521,2021,202101,684437,2021001008332,36.0,2021006844371,30026,1,1,36.0,2,69,1,1952,1,1,1,100,26,2600,2,1,2,11,114,3,30,1,0,0,58900,0
1808528,2021,202101,799015,2021010141819,66.0,2021007990151,90634,4,1,66.0,1,18,6,2003,0,0,2,200,34,3400,2,2,1,6,63,3,30,1,1,10,1000,800
914618,2021,202101,396170,2021000764889,86.0,2021003961701,300313,1,2,78.0,2,75,1,1946,1,1,1,100,13,1300,1,1,2,6,63,3,30,1,0,0,19300,0
1884569,2021,202101,829191,2021001196945,150.0,2021008291911,90734,1,1,150.0,2,46,3,1975,1,1,3,399,210,21030,2,1,1,6,63,1,10,2,6,40,26000,26000
2127514,2021,202101,940352,2021000047606,31.0,2021009403521,120837,1,1,32.0,1,55,1,1966,1,1,1,100,51,5100,2,1,1,10,101,1,10,2,6,44,181300,176000
400968,2021,202101,172323,2021000862993,94.0,2021001723231,731106,1,2,108.0,1,53,1,1968,1,1,1,100,17,1700,1,1,1,10,101,1,10,2,6,60,175000,150000
2683309,2021,202101,1194486,2021001032428,380.0,2021011944861,320847,1,2,210.0,1,58,1,1963,1,1,1,100,12,1200,2,1,1,10,101,1,10,2,6,80,171000,170000
2033825,2021,202101,898228,2021000780735,14.0,2021008982281,150036,1,3,13.0,2,16,6,2005,0,0,1,100,36,3600,2,1,1,4,40,1,10,2,1,10,1400,1400
1369602,2021,202101,600531,2021000410720,63.0,2021006005311,110624,1,4,87.0,1,21,6,2000,0,0,2,200,24,2400,2,1,1,6,63,1,10,2,2,50,12400,12400
1022667,2021,202101,443459,2021000322491,60.0,2021004434591,341617,1,2,61.0,1,53,1,1968,1,1,1,100,36,3600,2,1,1,11,114,1,10,2,6,40,140000,100000
1371543,2021,202101,601330,2021000457077,172.0,2021006013301,110424,1,1,172.0,2,66,1,1955,1,1,2,200,11,1100,2,1,2,7,71,1,10,2,6,15,92000,46000
1133010,2021,202101,491659,2021000294375,261.0,2021004916591,40218,1,2,232.0,2,2,6,2019,0,0,2,200,18,1800,2,1,1,0,1,0,0,0,0,0,9999999,999999
1422187,2021,202101,624912,2021000101059,146.0,2021006249121,360225,1,1,146.0,2,35,1,1986,1,1,1,100,25,2500,2,1,1,10,101,1,10,2,6,40,73000,73000
2627102,2021,202101,1168461,2021000651232,112.0,2021011684611,50046,1,5,194.0,2,14,6,2007,0,0,1,100,46,4600,2,1,1,2,25,0,0,0,0,0,9999999,999999
2897206,2021,202101,1287655,2021001040678,123.0,2021012876551,460648,1,2,77.0,2,80,1,1941,1,1,1,100,453,45300,2,1,2,6,63,3,30,1,0,0,13400,0
1134379,2021,202101,492244,2021000325813,66.0,2021004922441,10318,1,2,60.0,2,80,1,1941,1,1,1,100,42,4200,2,1,2,7,71,3,30,1,0,0,20500,0
2804619,2021,202101,1251016,2021000514242,142.0,2021012510161,100048,1,1,142.0,2,60,5,1961,1,2,7,700,200,20000,2,1,1,2,23,3,30,1,0,0,0,0
2356427,2021,202101,1044843,2021000168200,76.0,2021010448431,70240,1,3,57.0,2,9,6,2012,0,0,8,802,40,4000,1,2,1,1,15,0,0,0,0,0,9999999,999999
241898,2021,202101,113228,2021000252050,181.0,2021001132281,30006,1,2,286.0,2,66,4,1955,1,1,1,100,6,600,2,1,2,6,63,3,30,1,0,0,27300,0
